Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,Post curation result,Fill %,MS/MS assigned,Reference RT,Reference m/z,Formula,Ontology,INCHIKEY,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Comment,Manually modified for quantification,Manually modified for annotation,Isotope tracking parent ID,Isotope tracking weight number,Total score,RT similarity,Dot product,Reverse dot product,Fragment presence %,S/N average,Spectrum reference file name,MS1 isotopic spectrum,MS/MS spectrum,Blank_prep_no_IS_Pos_0uL,Luca140818_lipid_Pos_co_culture_1,Luca140818_lipid_Pos_co_culture_2,Luca140818_lipid_Pos_co_culture_3,Luca140818_lipid_Pos_co_culture_4,Luca140818_lipid_Pos_co_culture_5,Luca140818_lipid_Pos_hela_1,Luca140818_lipid_Pos_hela_2,Luca140818_lipid_Pos_hela_3,Luca140818_lipid_Pos_hela_4,Luca140818_lipid_Pos_hela_5,Luca140818_lipid_Pos_nih_1,Luca140818_lipid_Pos_nih_2,Luca140818_lipid_Pos_nih_3,Luca140818_lipid_Pos_nih_4,Luca140818_lipid_Pos_nih_5
8624,12.905,540.53278,Cer 34:0;O2|Cer 18:0;O2/16:0,[M+H]+,similar chromatogram in higher mz_10962; similar chromatogram in higher mz_14789; similar chromatogram in higher mz_14136,0.688,True,9.97,540.53497,C34H69NO3,Cer_NDS,GCGTXOVNNFGTPQ-UHFFFAOYSA-N,O=C(NC(CO)C(O)CCCCCCCCCCCCCCC)CCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,100,93.6,58.5,73.4,100,52567.89,Luca140818_lipid_Pos_co_culture_1,540.53375:3107408 541.5371:1970219 542.54046:0,55.0539:10444 56.04907:3201 57.06947:16513 60.04403:40389 63.45913:1653 65.19181:1601 67.0537:26462 69.06905:16790 70.06462:18159 71.08467:13859 79.67741:1970 81.06886:30683 83.08472:19993 85.10051:3078 88.07458:3600 91.0564:15561 95.08466:44900 97.10036:17174 101.0025:1958 109.10052:18919 111.11605:3368 115.06606:1805 116.74202:2090 121.69853:1806 123.11674:3236 167.05443:4035 225.05568:3264 227.96259:3413 254.29329:15587 256.27045:60062 266.28906:58103 284.2984:81407 301.06183:3451 302.30444:2978 504.51462:9151 522.52795:56140,15888,3107408,2520198,3279382,5808324,4598860,5181344,6818060,7979632,7428350,8091480,676960,527604,0,238889,250334
8180,12.706,520.50848,Cer 34:1;O2|Cer 18:1;O2/16:0,[M+H-H2O]+,adduct linked to 8579_[M+H]+; similar chromatogram in higher mz_17490; similar chromatogram in higher mz_21553; similar chromatogram in higher mz_21548,0.812,True,9.38,520.50879,C34H67NO3,Cer_NS,YDNKGFDKKRUKPY-UHFFFAOYSA-N,O=C(NC(CO)C(O)C=CCCCCCCCCCCCCC)CCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,100,91.7,84.1,80.4,100,694.1,Luca140818_lipid_Pos_co_culture_3,520.50861:19200718 521.51196:8128520 522.51532:0,55.05398:19391 56.04907:47976 57.06945:36825 60.04388:18631 67.05372:60510 69.06944:40306 70.06451:14125 71.08466:25690 73.04592:5029 79.05355:38295 81.06898:67235 82.06401:260858 83.08465:35476 85.10049:12545 86.05871:4912 91.05677:21728 93.06886:55403 95.0845:73494 96.07993:55150 97.1001:25506 107.08466:32270 109.10053:28900 110.09539:5517 121.10092:30100 123.11671:8883 135.11665:14879 167.05458:16735 236.24664:10909 252.27835:189164 256.27066:34106 264.27243:1996365 265.25726:4054 280.26718:9756 282.28073:208095 299.06006:13375 300.06253:16178 502.48901:8272 520.93665:25294,0,21379700,17196024,19200718,25726544,19668444,16011920,19914914,16930232,18584584,18222392,11676618,16802994,17884426,16274074,15288998
8579,12.708,538.51929,Cer 34:1;O2|Cer 18:1;O2/16:0,[M+H]+,adduct linked to 8180_[M+H-H2O]+,0.938,True,9.38,538.51941,C34H67NO3,Cer_NS,YDNKGFDKKRUKPY-UHFFFAOYSA-N,O=C(NC(CO)C(O)C=CCCCCCCCCCCCCC)CCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,100,91.7,61.8,72.6,100,81.58,Luca140818_lipid_Pos_co_culture_1,538.51978:15669806 539.52313:12576694 540.52649:0,56.04907:8531 57.06942:4384 67.0537:11812 69.0694:4048 71.08468:4406 73.04594:12254 79.05302:9542 81.06899:10051 82.0641:46242 91.05638:48532 93.06886:10724 95.08458:11197 96.08:10609 97.10027:3328 97.92873:4978 107.08478:7769 109.10067:9873 121.10093:3268 149.04401:3999 167.05438:36378 168.05428:9018 169.05061:7728 225.05586:18101 226.05498:2986 239.10413:14763 240.1062:4864 241.10095:4373 252.27481:34813 256.2706:8942 264.27252:384098 282.28043:37368 285.00861:2774 299.0611:29081 300.06342:12225 301.06113:29882 345.97479:2700 346.97192:13111 361.02563:3070 538.95844:9812,3787,15669806,12894606,13310741,19198836,16820094,12579869,16600201,18014912,12822189,14648656,9971823,12600566,13863115,13333701,12083845
8795,13.206,548.54028,Cer 36:1;O2|Cer 18:1;O2/18:0,[M+H-H2O]+,adduct linked to 9132_[M+H]+,0.438,True,10.71,548.5401,C36H71NO3,Cer_NS,VODZWWMEJITOND-UHFFFAOYSA-N,O=C(NC(CO)C(O)C=CCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,100,95.4,78.3,75.4,100,1125.39,Luca140818_lipid_Pos_hela_3,548.54028:9658336 549.54363:5238576 550.54699:0,55.05391:10570 56.04916:30210 57.06946:21121 60.04397:4687 67.05374:28259 69.06892:14554 70.06454:4955 71.08469:14132 73.04595:8135 79.0537:31072 81.06898:42863 82.06411:153351 83.08469:23064 85.10052:9864 91.05652:45810 93.06889:24732 95.08466:42328 96.07996:37363 97.1003:14992 97.92967:5036 107.08484:15128 109.10104:16478 121.10102:18074 123.11546:5251 135.11671:11218 167.05411:35673 236.24664:15255 252.2749:110093 264.27258:1132732 282.28085:109895 284.29715:19106 460.94763:26326 478.95999:22649,328493,6536820,5366715,4878720,5969089,4389190,7565450,9771211,9658336,9074485,10969762,664256,366712,573949,579557,363225
9133,13.165,566.55194,Cer 36:1;O2|Cer 18:1;O2/18:0,[M+H]+,ion correlated with 9132,0.438,True,10.71,566.55072,C36H71NO3,Cer_NS,VODZWWMEJITOND-UHFFFAOYSA-N,O=C(NC(CO)C(O)C=CCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,100,95.4,74.8,71.3,100,12917.22,Luca140818_lipid_Pos_co_culture_2,566.552:4518993 567.55535:1927323 568.55871:0,56.04907:2524 65.97063:1743 67.0537:2234 69.23906:2760 79.05302:1915 81.06899:4727 82.06473:12381 91.05637:14176 95.08458:3517 96.08:3107 110.16887:2121 121.10093:2218 134.06657:1851 149.49033:1943 167.05444:4501 186.0677:1763 226.83392:2119 236.24669:4330 249.6801:1895 252.27829:14284 264.27231:129994 274.65021:1996 282.28079:11482 283.64883:2208 284.29794:1996 310.30746:1890 566.85345:2988,24870,3946239,4518993,5868066,5755219,3279801,3706697,8067562,7889037,8579285,9616797,361125,670215,422573,6846838,446735
9299,13.497,576.56995,Cer 38:1;O2|Cer 18:1;O2/20:0,[M+H-H2O]+,ion correlated with 9658; adduct linked to 9658_[M+H]+,0.812,True,12.05,576.57141,C38H75NO3,Cer_NS,XWBWIAOWSABHFI-UHFFFAOYSA-N,O=C(NC(CO)C(O)C=CCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,100,98.4,46,73.7,100,33517.92,Luca140818_lipid_Pos_co_culture_3,576.57001:4209736 577.57336:1941182 578.57672:0,55.0539:4133 56.04907:7836 57.06942:7798 67.0537:8047 69.0694:4410 70.06453:3104 73.04594:4045 79.05302:3594 81.06907:14583 82.06396:33600 83.08466:2584 91.05625:34360 93.06886:7499 95.08458:9674 96.07999:4995 97.10027:3157 97.92138:6047 107.08478:5057 109.10067:2754 135.11668:3156 154.40556:2150 167.05443:11050 224.24763:9427 227.32727:3116 236.24666:117991 239.10707:10316 252.27402:18306 254.25516:10158 264.27246:200182 269.84833:2055 282.28217:15722 283.03357:2834 285.01315:3418 292.30679:2861 299.06012:9014 312.32907:2900 344.97586:2324 545.36462:2388 576.91974:10677,3386,3447810,2094038,4209736,4040636,3583942,2348070,3196110,4852392,5020666,7280378,522030,783173,450598,1252354,662350
9658,13.501,594.57953,Cer 38:1;O2|Cer 18:1;O2/20:0,[M+H]+,ion correlated with 10218; ion correlated with 9299; adduct linked to 9299_[M+H-H2O]+,0.875,True,12.05,594.58197,C38H75NO3,Cer_NS,XWBWIAOWSABHFI-UHFFFAOYSA-N,O=C(NC(CO)C(O)C=CCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,94.8,98.4,7.3,65.9,100,23894.88,Luca140818_lipid_Pos_co_culture_1,594.58008:3556066 595.58343:1279894 596.58679:0,52.2045:2021 57.06942:2584 57.77396:1957 69.24233:2282 71.08468:3753 73.04594:9148 79.55476:2241 81.06899:1988 82.06402:12154 83.69872:2241 84.07844:1957 86.71377:2004 91.05624:34947 93.06886:2523 95.08458:4114 96.07999:2233 101.65656:1986 107.08478:2244 145.35947:1901 167.05443:8207 205.60481:1981 236.24654:24767 252.27859:8125 264.27588:87300 282.28079:6684 285.01315:4485 326.96289:10970 344.97488:253410 346.97806:2519 481.29172:2350 495.25989:2299 578.91071:45336 594.93109:340657,8581,3556066,2632930,4144085,3993107,4194856,3424930,4110260,5137812,5268128,7842416,606628,385266,965181,1200436,496685
9888,13.742,604.59924,Cer 40:1;O2|Cer 18:1;O2/22:0,[M+H-H2O]+,ion correlated with 9902; ion correlated with 11063; ion correlated with 10233; adduct linked to 10233_[M+H]+; similar chromatogram in higher mz_19299,0.938,True,13.02,604.60272,C40H79NO3,Cer_NS,KEPQASGDXIEOIL-UHFFFAOYSA-N,O=C(NC(CO)C(O)C=CCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,100,99.6,80.2,77.6,100,68871.03,Luca140818_lipid_Pos_nih_5,604.60083:6026835 605.60418:1202845 606.60754:0,55.0539:5096 56.04914:25165 57.06942:13384 60.04395:4996 67.05369:26857 69.06886:16132 69.24179:3241 70.06453:3512 71.08468:14694 79.05372:25630 80.0484:2607 81.06894:33024 82.06401:111601 83.08475:15198 85.10051:2239 91.13879:2296 93.06892:31433 95.07227:4069 95.08468:23608 96.08006:30081 97.10027:8397 107.0845:15440 109.10067:13308 110.09541:4437 121.10093:14574 123.11673:2459 135.11668:10048 224.25082:4393 236.24641:77025 250.26115:7956 252.27481:86227 254.25516:4292 264.27252:912395 282.28104:91982 340.35504:12590 348.7814:2534 549.6665:2543 558.91119:2849 586.58221:3292,46702,19219614,16365741,17607762,22079514,20303000,20195996,22722396,24116596,29642014,35582908,4354301,6071308,4863856,6635108,6026835
10233,13.743,622.6106,Cer 40:1;O2|Cer 18:1;O2/22:0,[M+H]+,ion correlated with 4423; ion correlated with 11063; ion correlated with 9888; adduct linked to 9888_[M+H-H2O]+; adduct linked to 9890_[M+H-H2O]+; adduct linked to 9887_[M+H-H2O]+,0.938,True,13.02,622.61328,C40H79NO3,Cer_NS,KEPQASGDXIEOIL-UHFFFAOYSA-N,O=C(NC(CO)C(O)C=CCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,100,99.6,70.7,72.8,100,141392.72,Luca140818_lipid_Pos_co_culture_1,622.60956:24426692 623.61291:11556283 624.61627:2338532,55.0539:5069 56.04907:13977 57.06942:8890 60.04351:2380 67.05372:16043 69.06886:8122 69.24069:3692 71.08468:5068 73.04594:8691 79.05368:12943 81.06895:17730 82.06401:68818 83.08466:5358 85.10051:3326 86.05949:2527 91.05648:29292 93.069:15099 95.08475:18005 96.07999:17564 97.10027:3816 107.08478:10088 109.10067:4700 110.09541:2710 114.71329:2472 121.10093:5115 123.11673:2502 135.11668:2706 136.31517:2175 149.04401:10976 167.05414:54055 212.99051:2334 225.05568:2293 236.2462:20311 239.10707:2911 252.2782:51050 264.27252:563731 266.48685:2242 282.2804:52056 299.06012:2519 340.35504:4920 344.97586:2223 402.95691:2522 418.99609:8400 437.72791:2519 460.94693:2532 518.94189:5064 534.9693:43038 536.94641:8338 552.98187:5110 586.5957:2493,17200,24426692,18704748,19172896,25955550,22697814,21630304,27738564,27186208,34968224,40417004,5530224,5825642,6182859,7108700,7125334
9847,13.525,602.5802,Cer 40:2;O2|Cer 18:2;O2/22:0,[M+H-H2O]+,ion correlated with 10209; ion correlated with 10208; adduct linked to 10208_[M+H]+; similar chromatogram in higher mz_15511; similar chromatogram in higher mz_19787; similar chromatogram in higher mz_19790; adduct linked to 10209_[M+H]+; similar chromatogram in higher mz_10771; adduct linked to 9482_[M+H-H2O]+,0.938,True,12.44,602.5871,C40H77NO3,Cer_NS,AWTNSRHUZXWBCO-UHFFFAOYSA-N,O=C(NC(CO)C(O)C=CCCC=CCCCCCCCCC)CCCCCCCCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,100,99.1,62.3,77.7,100,3754.88,Luca140818_lipid_Pos_co_culture_2,602.58331:4830396 603.58666:3135716 604.59002:0,55.05381:17045 56.04911:25006 57.06942:11366 60.04395:9925 67.05366:33212 69.06895:20683 70.06452:8278 71.08467:9427 79.05363:33964 80.04839:2995 81.05653:4343 81.06905:42921 82.06404:132510 83.0847:23135 91.05302:12510 93.06876:29904 94.06472:9383 95.07226:5079 95.08453:44097 96.07999:32092 97.10027:10459 105.06922:4344 107.08486:17838 108.07972:8666 109.1006:23518 121.10081:19211 123.11672:3981 133.10146:3060 135.11667:8703 224.24762:9866 236.2467:170095 250.26102:69837 252.27858:10361 254.25514:12873 262.25876:828428 264.27258:125915 280.26733:78791 282.28076:11240 340.35501:10963 584.57941:3908,65222,7154456,4830396,7341137,8402918,7435810,7970654,9869220,10427593,11319553,17811196,1552176,2093336,1891542,2538222,601938
10209,13.521,620.5965,Cer 40:2;O2|Cer 18:2;O2/22:0,[M+H]+,ion correlated with 9847; ion correlated with 10208; ion correlated with 15132; adduct linked to 9847_[M+H-H2O]+; adduct linked to 18951_[2M+H]+,0.5,True,12.44,620.5976,C40H77NO3,Cer_NS,AWTNSRHUZXWBCO-UHFFFAOYSA-N,O=C(NC(CO)C(O)C=CCCC=CCCCCCCCCC)CCCCCCCCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,100,99.1,66,68.4,100,99401.48,Luca140818_lipid_Pos_co_culture_5,620.59692:8502142 621.60027:6418478 622.60363:0,55.0539:4469 56.04906:9265 57.06942:8285 60.04395:2545 67.05369:12627 69.06886:9026 71.08467:2742 79.05367:11271 81.06908:18356 82.06399:54443 83.08466:8413 91.05384:3939 93.06886:14542 95.08447:21967 96.07999:9541 102.22672:2034 107.08477:9507 108.07972:2782 109.10066:9083 121.10091:4864 133.10146:2125 135.11667:3261 140.59515:2346 224.24762:8522 227.56804:3004 236.24632:68572 250.25993:27312 252.27478:2287 254.25514:4496 262.25861:338982 264.27213:53740 280.26709:38044 340.35501:2896 404.39551:2102 475.42664:2002,19564,8246591,6263443,8513144,10542279,8502142,10536811,11991650,12168249,14507452,17758230,2044610,2264598,1857878,3634924,2218388
10182,13.852,618.61542,Cer 41:1;O2|Cer 18:1;O2/23:0,[M+H-H2O]+,ion correlated with 10523; ion correlated with 14759; ion correlated with 11107; ion correlated with 11105; adduct linked to 10523_[M+H]+; similar chromatogram in higher mz_16996; similar chromatogram in higher mz_17075; similar chromatogram in higher mz_17080,0.938,True,13.16,618.61841,C41H81NO3,Cer_NS,NAJHAHQNQCNWOP-UHFFFAOYSA-N,O=C(NC(CO)C(O)C=CCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,100,99.6,64.9,76.8,100,104173.01,Luca140818_lipid_Pos_hela_1,618.61426:8811467 619.61761:6839052 620.62097:0,55.05392:12380 56.04919:34558 57.0696:17637 60.04397:11653 67.0407:3196 67.05383:31044 69.06898:16717 69.24072:3517 70.06455:10544 71.0847:15417 79.05302:33331 81.05656:9971 81.0691:41912 82.06412:165353 83.08475:25707 85.09979:10261 86.05952:3680 93.06882:30596 94.0639:4065 95.07142:4614 95.08462:44346 96.07996:37457 97.1003:14045 107.08484:24139 109.10076:21757 110.09545:4017 111.11497:2797 121.10082:16663 123.11548:4699 135.11673:8860 149.13039:2845 236.24677:9101 238.26372:27982 250.26117:325942 252.27496:96017 264.27261:1059376 268.26941:31996 278.28781:28179 282.28104:95907 354.37146:16784 600.6012:3042,29026,7319217,6418566,7163453,9146154,7019353,8811467,11716266,11575554,13994368,15028636,2029234,1311111,2531395,3507171,2280685
10500,13.627,634.60791,Cer 41:1;O3|Cer 18:1;O2/23:0;O,[M+H-H2O]+,ion correlated with 14488; similar chromatogram in higher mz_13862; similar chromatogram in higher mz_13868,0.938,True,12.86,634.61328,C41H81NO4,Cer_HS,SDFGVADIYWFGIV-UHFFFAOYSA-N,O=C(NC(CO)C(O)C=CCCCCCCCCCCCCC)C(O)CCCCCCCCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,91.7,99.5,40.1,36.4,100,30584.87,Luca140818_lipid_Pos_hela_5,634.60791:10723723 635.61126:8157470 636.61462:0,55.05391:4089 56.04908:8360 56.29067:2461 58.06499:2536 67.05371:12140 67.158:2170 69.06888:9903 70.06454:3503 79.0537:13666 81.06901:14484 82.064:47705 83.08469:8976 85.10053:2633 93.06889:13358 95.08435:15761 96.08002:12506 97.1003:7972 107.08481:8839 109.10069:9923 121.10095:2371 135.11671:2422 226.26472:8373 227.4119:3661 236.25018:7625 238.26416:19947 250.26109:211219 252.2756:20033 262.25879:2801 264.27237:229676 268.27029:19932 282.28073:22053 408.45258:2981 409.4567:4698 437.48486:2449 595.53729:2518,20705,4097672,3057785,3026922,5880247,3967371,6960583,8127978,7583786,8831743,10723723,816581,957359,945151,844572,877100
10153,13.632,616.59711,Cer 41:2;O2|Cer 18:1;O2/23:1,[M+H-H2O]+,ion correlated with 10500,0.5,True,12.86,616.60272,C41H79NO3,Cer_NS,UGMJRSXYFQLPCH-UHFFFAOYSA-N,O=C(NC(CO)C(O)C=CCCCCCCCCCCCCC)CCCCCCCCCCC=CCCCCCCCCCC,410,True,True,True,,False,False,null,null,100,99.5,44.6,74.2,100,85531.96,Luca140818_lipid_Pos_hela_1,616.60028:6021791 617.60363:2228420 618.60699:0,55.05392:13407 56.04904:25916 57.06945:10902 60.04398:4187 67.0535:23059 69.0676:2673 69.06923:15313 70.06455:3534 71.08471:8303 74.00459:2453 79.05358:23981 81.05656:3586 81.0689:28564 82.06393:101710 83.08443:18263 93.06869:23376 95.08442:30627 96.07981:27131 97.1003:10472 97.92969:3742 107.08471:20425 109.10071:11764 110.09655:2511 121.10098:17350 123.11678:2709 132.97052:2184 135.11673:5244 193.05283:2243 236.24678:12449 238.26382:47233 250.2612:426804 252.27806:40083 262.25882:2221 264.27255:450368 268.27048:40894 282.28098:43169 392.64694:2148 398.16635:2280 598.5957:3158,60116,4015214,3139451,3096039,4499481,3474316,6021791,6480431,5830416,8277308,7549102,475216,282722,709635,961172,634622
10463,13.951,632.63208,Cer 42:1;O2|Cer 18:1;O2/24:0,[M+H-H2O]+,adduct linked to 10773_[M+H]+; similar chromatogram in higher mz_14811; found in higher mz's MsMs_10773,1,True,13.26,632.63397,C42H83NO3,Cer_NS,ZJVVOYPTFQEGPH-UHFFFAOYSA-N,O=C(NC(CO)C(O)C=CCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,100,99.6,84.5,76.8,100,48831.33,Luca140818_lipid_Pos_hela_4,632.63208:82455608 633.63543:59654648 634.63879:20698526,55.05392:34428 56.04911:98791 57.06945:52370 60.04399:32657 67.05373:88826 68.04903:4135 69.06938:51261 70.06456:29387 71.08465:44389 79.05363:80085 80.0484:6164 81.05624:19130 81.06895:111440 82.06403:441605 83.08479:56981 84.0799:4765 85.10041:26504 86.05873:6256 91.05302:14133 93.06883:95984 94.06473:4349 95.07212:19387 95.08456:128387 96.07995:97330 97.10022:37634 102.09058:4237 107.0847:59687 109.10064:46427 110.09541:15404 111.11604:5631 121.10095:53453 123.11678:21534 135.11639:33491 250.26114:13565 252.27475:329604 264.22766:20790 264.27249:3389098 265.2778:4414 278.28836:14623 282.28067:357692 368.38574:45786 392.38126:3904 614.6203:10949,150635,61520604,52030932,54548824,67058172,63272784,55776024,59680424,68695456,82455608,80038680,15125826,15929499,16016199,20856180,16767994
10745,13.728,648.62708,Cer 42:2;O2|Cer 18:1;O2/24:1,[M+H]+,ion correlated with 10606; adduct linked to 10435_[M+H-H2O]+; adduct linked to 11171_[M+Na]+,0.938,True,13.04,648.62891,C42H81NO3,Cer_NS,VJSBNBBOSZJDKB-UHFFFAOYSA-N,O=C(NC(CO)C(O)C=CCCCCCCCCCCCCC)CCCCCCCCCCCCCC=CCCCCCCCC,410,True,True,True,,False,False,null,null,100,99.6,86,67.2,100,107128.28,Luca140818_lipid_Pos_co_culture_2,648.62683:57089088 649.63018:35310056 650.63354:7306318,55.05402:19761 56.04914:43473 57.06942:34802 60.04395:14543 67.05367:55896 69.0694:38108 70.06481:17109 71.08472:25284 79.05368:50622 81.05652:10509 81.06903:67907 82.06402:216702 83.04803:4845 83.08468:42026 84.07989:3532 85.10049:13678 91.05301:3977 93.06877:55756 95.07225:7724 95.08456:61379 96.08004:54207 97.10004:20175 107.08462:34088 109.10059:36289 110.0954:10172 111.11603:5718 121.10101:34955 123.11542:9475 135.11662:22788 149.13205:4639 227.54848:4384 252.27473:161694 262.2587:3846 264.27246:1859415 282.28073:188418 612.60175:3718,287168,74644968,57089088,69756344,91165584,80870696,96203992,116510768,105802952,148667856,165038016,18509506,20332150,21928612,24260346,22407356
10435,13.737,630.61469,Cer 42:2;O2|Cer 18:2;O2/24:0,[M+H-H2O]+,adduct linked to 10745_[M+H]+; adduct linked to 11171_[M+Na]+,0.938,True,13.06,630.61841,C42H81NO3,Cer_NS,ZCUCZYYSYGKQQV-UHFFFAOYSA-N,O=C(NC(CO)C(O)C=CCCC=CCCCCCCCCC)CCCCCCCCCCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,100,99.6,53.7,88.6,100,23787.91,Luca140818_lipid_Pos_hela_5,630.61469:135184624 631.61804:77970800 632.6214:26022236,55.05394:32714 56.0492:36738 57.06945:23773 60.04396:9910 67.05373:65387 67.49388:20016 69.06896:44056 70.06454:15115 71.08492:18029 79.05307:53702 80.04909:5468 81.05654:5670 81.0691:73996 82.06409:192486 83.08476:33423 84.0799:9021 85.10052:4899 91.05273:22332 93.06892:60338 94.06387:15129 95.0714:11349 95.08471:62227 96.08025:42969 97.10001:20108 105.06924:14948 107.08482:32587 108.07973:5029 109.10059:37456 110.09543:3926 119.08492:10945 121.10098:38144 123.11674:7423 135.11723:19589 250.26117:94198 252.27478:50388 262.25879:1050458 264.27261:582092 280.26718:103102 282.28079:58833 368.38586:18911 390.36896:12942 612.60333:39747 630.62286:5211,21099,56730648,45690508,51854828,72914504,60117224,75021312,83451840,83970128,110246024,135184624,15407420,16223028,18139214,19582990,18606252
11171,13.751,670.60724,Cer 42:2;O2|Cer 18:2;O2/24:0,[M+Na]+,adduct linked to 10435_[M+H-H2O]+; adduct linked to 10745_[M+H]+,0.938,True,13.06,670.6109,C42H81NO3,Cer_NS,ZCUCZYYSYGKQQV-UHFFFAOYSA-N,O=C(NC(CO)C(O)C=CCCC=CCCCCCCCCC)CCCCCCCCCCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,100,99.6,33,75,100,13017.72,Luca140818_lipid_Pos_hela_5,670.60724:7027666 671.61059:2780477 672.61395:0,51.06083:2179 69.24017:4519 73.04609:21005 79.02038:2632 91.05621:89391 93.05356:2774 121.06809:2121 167.05359:19944 202.44247:2678 223.07663:22369 225.05453:16699 239.10713:3217 262.25879:12815 268.98428:13890 270.98303:4703 283.03363:3312 285.01187:22121 286.01541:5044 287.01367:9173 299.06406:18347 310.02774:2590 344.97482:69489 345.97299:32794 346.97101:73027 388.39386:4325 388.79352:2157 402.96466:3264 404.95935:4108 416.42105:4100 418.99619:3874 420.98831:10396 534.37115:2517 582.88062:10094 613.50903:2317 638.8902:5105 654.91553:15265 670.59882:221731 670.94391:78076,8145,3156507,2289202,3391044,3234751,4190601,4163980,4414001,4525896,6073572,7027666,1748422,928178,2323005,2979222,4214036
10701,13.529,646.60962,Cer 42:2;O3|Cer 18:2;O2/24:0;O,[M+H-H2O]+,,0.938,True,12.66,646.61328,C42H81NO4,Cer_HS,LFXYMUVNQLVMDF-UHFFFAOYSA-N,O=C(NC(CO)C(O)C=CCCC=CCCCCCCCCC)C(O)CCCCCCCCCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,100,99.4,69,35.9,100,72966.59,Luca140818_lipid_Pos_nih_1,646.61139:8295320 647.61474:4527307 648.6181:0,53.82823:2446 55.05395:15608 56.04919:17853 57.06943:13826 60.04396:4546 67.05383:36090 69.06886:19355 70.06454:4222 71.08469:10465 79.05363:27085 81.06912:40254 82.06411:89094 83.08475:20972 85.09978:3425 91.05283:16533 93.06886:33156 94.06387:5274 95.07228:2678 95.08466:40160 96.08001:14941 97.10028:5406 97.92875:7300 105.06924:13425 107.0848:15452 108.07974:4510 109.10079:22094 111.11606:2637 119.08492:9084 121.10076:15557 123.11546:4003 129.06874:2615 131.08543:4593 133.10002:8710 135.1167:4489 145.09885:2428 147.11577:8425 161.13153:2856 171.11465:4197 173.13055:3422 175.14679:2634 185.13232:3834 186.13515:2968 189.98289:2351 203.1851:9018 227.3956:2358 250.26118:55772 262.25882:630249 264.27237:57597 269.23132:3153 280.26743:62007 282.28082:4772 287.23978:8270 288.24445:2667 342.30511:2562 521.22583:2475 629.6626:2288,11309,26286260,20282014,25405396,31757486,25446450,35062764,36246748,37970604,46103908,54662236,8295320,10991380,9770624,14406177,8816341
10385,13.529,628.59875,Cer 42:3;O2|Cer 18:2;O2/24:1,[M+H-H2O]+,ion correlated with 14486,0.938,True,12.72,628.60272,C42H79NO3,Cer_NS,RWMLFFULUMHLPQ-UHFFFAOYSA-N,O=C(NC(CO)C(O)C=CCCC=CCCCCCCCCC)CCCCCCCCCCCCCC=CCCCCCCCC,410,True,True,True,,False,False,null,null,100,99.5,81.6,74.6,100,179549.03,Luca140818_lipid_Pos_hela_5,628.59875:41806488 629.6021:30216040 630.60546:9731370,53.03834:6424 55.05392:105088 56.04908:134036 57.06943:47888 60.04403:46781 65.03779:13680 67.04118:10952 67.05369:194166 68.04901:6371 69.06939:130514 70.0645:55026 71.08469:34665 79.05368:133734 80.04906:16164 81.05629:27515 81.06896:237802 82.06401:629966 83.08462:101597 84.07988:11786 85.10049:17773 86.05947:13533 91.05262:74575 93.06883:167290 94.06446:58557 95.04851:16342 95.07226:40150 95.08453:263266 96.07995:145878 97.06396:6052 97.10019:65419 97.92871:14101 105.06921:50634 107.08472:104133 108.0794:45064 109.08876:8449 109.10057:114335 110.0957:23672 111.11602:13889 119.08476:35275 121.10084:83201 122.09553:5582 123.11649:38413 124.1116:6495 133.09953:32947 135.11641:48083 136.11157:5745 137.13251:13155 147.11572:16013 149.13155:22306 161.13148:11977 234.23093:6285 250.26091:444546 252.27475:16384 260.24399:10483 262.25861:4954428 264.27213:198257 280.26697:481783 282.28073:18259 390.36884:5707 610.5788:16598 628.59961:4980,10324,21598832,12816344,18714064,22899638,18722260,25170804,29636460,28623524,32031754,41806488,7350440,7268025,7096452,12060164,6190762
